User ID,Clicks,Non-Clicks
U48449,['N871'],"['N27845', 'N8929', 'N5442', 'N26130', 'N41881', 'N6658', 'N14780']"
U80315,"['N32312', 'N61880']",[]
U25976,"['N34820', 'N6007', 'N8331', 'N30765', 'N25113']","['N26130', 'N12579', 'N38783']"
U15175,"['N48699', 'N36934', 'N43955', 'N42801']","['N26262', 'N41172', 'N61623', 'N59673', 'N4754', 'N14592', 'N59385', 'N21701', 'N21420', 'N62894']"
U54553,[],[]
U44040,"['N42137', 'N39376', 'N60938']","['N59390', 'N49279', 'N61185']"
U72490,"['N2309', 'N653', 'N24625', 'N10470', 'N2945', 'N45447', 'N32585', 'N6464', 'N26947', 'N61167', 'N51396', 'N32483', 'N16965', 'N64634', 'N61126', 'N37811', 'N46978', 'N770', 'N15034', 'N17498', 'N20147']",[]
U46476,"['N28088', 'N4020', 'N3500']","['N62318', 'N41387', 'N34185', 'N1539', 'N29212']"
U42967,[],"['N4912', 'N3541', 'N61623', 'N24686', 'N15761', 'N23784', 'N49685', 'N48350', 'N54300', 'N26130', 'N5370', 'N23254', 'N56209', 'N40356', 'N1914', 'N38783']"
U30959,['N44251'],[]
U57408,['N37376'],"['N25546', 'N23784', 'N28324', 'N26130', 'N26179', 'N279', 'N38783']"
U14136,"['N38939', 'N25207', 'N54300', 'N35009', 'N15069', 'N64554', 'N17387', 'N6102', 'N23741', 'N48610', 'N15828', 'N38802', 'N12900', 'N26262', 'N7242', 'N21771', 'N42128', 'N50475', 'N714', 'N8448', 'N31978']","['N16920', 'N58410']"
U7226,"['N306', 'N45729', 'N52551', 'N23592', 'N16965', 'N62714', 'N15402', 'N21815', 'N14102', 'N14780']","['N24272', 'N27845', 'N5442', 'N5370', 'N26130', 'N41881', 'N27079', 'N55582']"
U92433,"['N871', 'N38747', 'N61388', 'N21815', 'N28088', 'N12367', 'N64554', 'N20121', 'N14349', 'N25450', 'N770']","['N43519', 'N21656', 'N3841', 'N41020', 'N32544', 'N23547', 'N7754', 'N60105', 'N32182', 'N59981', 'N31978', 'N28327', 'N14780', 'N30518', 'N61463']"
U82907,"['N8073', 'N871', 'N59972', 'N4020', 'N53531', 'N24578', 'N60702', 'N56486']","['N33828', 'N41934']"
U22828,['N64273'],"['N6658', 'N45211', 'N50302']"
U52663,[],"['N38337', 'N32544']"
U81244,"['N50372', 'N43955', 'N38311', 'N16344', 'N54571']","['N27737', 'N58264', 'N33828', 'N29212', 'N41934']"
U25005,"['N32312', 'N60702', 'N7637', 'N22455', 'N36754', 'N18138', 'N48885', 'N28088', 'N41298', 'N32939', 'N4020', 'N50051', 'N38143', 'N14150', 'N7499', 'N31740', 'N53052', 'N14742', 'N29857', 'N54522', 'N61388', 'N9226', 'N23614']","['N9139', 'N55204', 'N8957']"
U16827,"['N29177', 'N9621', 'N32483', 'N8448', 'N64777', 'N13927', 'N58644']","['N27737', 'N48487', 'N33828', 'N41934', 'N50484']"
U6914,"['N58871', 'N61388', 'N306', 'N2777']","['N41020', 'N60105', 'N31978', 'N30475']"
U92636,"['N48497', 'N19435', 'N9824', 'N21555', 'N30998', 'N55189', 'N28311', 'N61126', 'N64273', 'N14114', 'N13927', 'N11282', 'N60029', 'N548', 'N53636']","['N13930', 'N33964', 'N55204']"
U37613,['N58580'],"['N20793', 'N55275', 'N60550', 'N31679', 'N62894', 'N52312', 'N34185', 'N4754', 'N62750', 'N54752', 'N41172', 'N27737', 'N33828', 'N41934', 'N9621', 'N59267', 'N36612', 'N45428', 'N48487']"
U88986,[],"['N24272', 'N27845', 'N5442', 'N54300', 'N30295', 'N26130', 'N41881', 'N55582']"
U67252,"['N38939', 'N52995', 'N10470', 'N34694', 'N63837', 'N23784', 'N51015', 'N48610', 'N61249', 'N41881', 'N28088', 'N51705', 'N51741', 'N41298', 'N49318', 'N63180', 'N871', 'N31978', 'N62875', 'N26179', 'N23614']",[]
U60247,"['N26714', 'N51053', 'N51112']","['N36910', 'N25867']"
U14632,"['N13180', 'N45729', 'N23239', 'N52551', 'N56447', 'N9282', 'N50051', 'N14150', 'N64474', 'N36557', 'N41651', 'N41298', 'N10347']","['N43266', 'N6056', 'N41020', 'N32544', 'N32182', 'N23547', 'N6066', 'N2823', 'N38309', 'N31978', 'N30475', 'N3344']"
U81480,"['N56011', 'N64273']",[]
U2968,['N64474'],"['N48705', 'N33831', 'N4642', 'N21420', 'N4404']"
U36378,[],"['N38294', 'N20793', 'N55275', 'N9621', 'N54752', 'N17031', 'N39369', 'N27737', 'N48487', 'N48707', 'N45428', 'N36288', 'N33828', 'N41934', 'N31679', 'N50484', 'N62894']"
U39169,"['N52551', 'N48076', 'N61249', 'N64273', 'N64554', 'N20121', 'N4593']","['N43519', 'N41020', 'N32544', 'N23547', 'N60105', 'N31978', 'N60186']"
U67955,[],[]
U51012,"['N22674', 'N59429']","['N279', 'N16568', 'N25546', 'N10386', 'N23784', 'N49685', 'N36910', 'N42491', 'N26130', 'N20533', 'N52433', 'N53291', 'N26179', 'N23184', 'N50060', 'N38783']"
U36687,"['N23403', 'N45729', 'N55189', 'N52551', 'N50476', 'N61249', 'N2018', 'N34000', 'N34694', 'N16344', 'N25450']","['N2046', 'N61623', 'N59673', 'N20428', 'N4754', 'N33831', 'N14592']"
U80022,"['N29177', 'N33170', 'N25677', 'N61997', 'N7242', 'N48076', 'N51378', 'N41244', 'N6632', 'N38629', 'N28088', 'N10417', 'N64554', 'N13927', 'N37327', 'N60607', 'N27583', 'N46978']","['N6056', 'N3541', 'N26262', 'N61623', 'N24686', 'N30998', 'N9139', 'N8957', 'N16920', 'N2823', 'N61608', 'N53585', 'N30518']"
U34036,[],[]
U67177,[],"['N26262', 'N41172', 'N59673', 'N43386', 'N4754', 'N14592', 'N19647', 'N21420']"
U77996,"['N55189', 'N47479', 'N7315', 'N42128', 'N30765', 'N38802']",[]
U52270,"['N55189', 'N64474', 'N61880']","['N41020', 'N32544', 'N32182', 'N2823', 'N3344']"
U51050,"['N5528', 'N58264', 'N1914']","['N64228', 'N29619', 'N28324', 'N54300', 'N20242', 'N26130', 'N42491', 'N22549', 'N5905', 'N31679', 'N41400', 'N23184', 'N50060', 'N38783', 'N13689', 'N27101', 'N55897', 'N52294', 'N58638', 'N23784', 'N42501', 'N49685', 'N64530', 'N35172', 'N29536', 'N30345', 'N279', 'N19300', 'N46309', 'N60186', 'N22617', 'N54752', 'N28934', 'N4080', 'N46258', 'N40356', 'N49030', 'N36836', 'N50372', 'N3737', 'N43587', 'N25546', 'N39949', 'N41309', 'N38488', 'N45428', 'N56665', 'N21519', 'N26179', 'N59761']"
U35318,"['N306', 'N5104', 'N52875', 'N49040']",[]
U77899,"['N306', 'N27120', 'N46978']","['N14592', 'N60992', 'N59673', 'N26262']"
U69874,"['N8073', 'N52995', 'N64955', 'N58264', 'N10843', 'N39118', 'N61388']","['N26262', 'N4404', 'N33831', 'N60550', 'N21701', 'N21420', 'N21712']"
U35376,['N306'],[]
U50229,[],['N16148']
U45110,[],"['N21420', 'N33831']"
U66394,"['N30892', 'N32312', 'N36297', 'N38298', 'N47508', 'N52420', 'N21122', 'N64777', 'N33120', 'N22519', 'N19435', 'N7637', 'N64838', 'N43955', 'N45729', 'N5558', 'N58264', 'N62714', 'N35607', 'N58332', 'N24919', 'N5742', 'N51396', 'N48699', 'N44402', 'N26880', 'N15900', 'N14102', 'N30429', 'N37811', 'N12306', 'N36557', 'N16770', 'N37748', 'N2994', 'N54571', 'N34669', 'N6056', 'N51991', 'N17498', 'N49809', 'N10986', 'N8448', 'N56446', 'N15018', 'N30531', 'N39376', 'N2467']","['N41020', 'N32544', 'N60105', 'N31978']"
U41583,"['N48076', 'N40716', 'N46978', 'N20121']","['N60550', 'N4642', 'N3344', 'N21712', 'N62894', 'N48705', 'N14170', 'N4754', 'N33831', 'N59385', 'N46477', 'N26262', 'N41172', 'N3589', 'N21420', 'N35847', 'N4404', 'N17031', 'N29517', 'N31978', 'N41612']"
U68025,"['N306', 'N31748', 'N19494', 'N30822', 'N15634', 'N52551', 'N32483', 'N26642', 'N14349', 'N14114', 'N36557', 'N4593', 'N21020']",['N29212']
U11503,"['N29177', 'N48497', 'N10470', 'N64800', 'N548']",['N55325']
U46093,['N62714'],"['N43519', 'N6056', 'N21656', 'N41020', 'N32544', 'N23547', 'N60105', 'N32182', 'N6066', 'N2823', 'N31978', 'N30475', 'N33677', 'N50302', 'N25867']"
U49232,"['N33154', 'N37811', 'N54755', 'N17009', 'N20575', 'N42137', 'N48715', 'N36530', 'N18094', 'N6419', 'N54235', 'N10470', 'N14102', 'N1603', 'N34722', 'N20121', 'N41244', 'N37748']","['N26262', 'N61623', 'N3697', 'N8957', 'N36545', 'N59981', 'N21519']"
U80286,"['N61388', 'N51692', 'N53585']","['N13930', 'N55204']"
U21160,['N58722'],"['N38337', 'N32544', 'N60105', 'N31978']"
U48907,"['N32312', 'N6056', 'N6102', 'N19494', 'N25699', 'N3841', 'N58264', 'N36557', 'N14102', 'N21597', 'N32933', 'N30144', 'N45294', 'N38757']","['N17416', 'N47933', 'N28324', 'N8957', 'N26130', 'N5370', 'N2823', 'N43460', 'N5905', 'N24686', 'N23784', 'N3697', 'N22942', 'N9139', 'N33964', 'N16920', 'N33831', 'N55204', 'N50107', 'N26262', 'N3541', 'N41172', 'N28934', 'N37199', 'N64526', 'N38483', 'N40356', 'N30475', 'N58410', 'N18698', 'N1914', 'N6056', 'N38311', 'N61623', 'N59981', 'N52585', 'N16344', 'N17140', 'N63538', 'N49252']"
U65903,"['N871', 'N42691', 'N9165', 'N19594', 'N49279', 'N34694', 'N38118', 'N46978']","['N279', 'N25546', 'N23784', 'N26130', 'N36545', 'N35172', 'N31679', 'N14780', 'N26179', 'N12579', 'N38783']"
U89268,['N64273'],[]
U29038,"['N52551', 'N19429', 'N45993', 'N39192', 'N25078', 'N26815', 'N7187']","['N38294', 'N9621', 'N27737', 'N61829', 'N48487', 'N48707', 'N58656', 'N33828', 'N41934', 'N50484']"
U60354,"['N306', 'N41651']","['N1539', 'N29212']"
U57411,"['N45729', 'N61249', 'N64273', 'N60992', 'N21576', 'N58262']","['N59673', 'N14592']"
U85959,"['N6007', 'N41456', 'N53216', 'N22279', 'N62451', 'N51569', 'N54090', 'N41633', 'N32742', 'N55204', 'N51741', 'N34455', 'N39376']","['N59981', 'N53585']"
U75162,"['N29177', 'N871', 'N52551', 'N4020', 'N63332', 'N1603', 'N20121', 'N63180']","['N21656', 'N26262', 'N41020', 'N32544', 'N60105', 'N31978', 'N30475']"
U38011,"['N30998', 'N51396', 'N11121', 'N60702', 'N53585']","['N13930', 'N30518', 'N55204', 'N8957']"
U58075,"['N50155', 'N22455', 'N38909', 'N26642']","['N53697', 'N55275', 'N20793', 'N54752', 'N62750', 'N55555', 'N45428', 'N55325', 'N60550', 'N31679', 'N62894']"
U66844,['N55582'],"['N26262', 'N14170', 'N4754', 'N33831', 'N60550', 'N4642', 'N21420', 'N41612', 'N21712']"
U73466,"['N26179', 'N32312', 'N20342', 'N1603', 'N42126', 'N30765', 'N60702', 'N46795', 'N30531', 'N56518', 'N46091', 'N63855', 'N22397', 'N27061', 'N17387', 'N13180', 'N17068', 'N55189', 'N20575', 'N53531', 'N34185', 'N21815', 'N5667', 'N42603', 'N2231', 'N5270', 'N40508', 'N9248', 'N56447', 'N32483', 'N19161', 'N2910', 'N1998', 'N33254', 'N54235', 'N65066', 'N26627', 'N64800', 'N46978', 'N25113', 'N63180', 'N54571', 'N6056', 'N46730', 'N871', 'N17498', 'N38825', 'N36612', 'N1746', 'N19432', 'N56665', 'N16344', 'N20286', 'N55318', 'N23062', 'N63210']","['N41387', 'N48707', 'N29212', 'N16148', 'N38306', 'N62894', 'N52294', 'N3841', 'N49955', 'N23008', 'N58264', 'N62563', 'N54752', 'N4404', 'N62318', 'N38311', 'N59267', 'N23547', 'N24109']"
U7002,"['N50155', 'N28550', 'N54814', 'N49685', 'N50640']","['N28324', 'N54300', 'N26130', 'N5370', 'N22549', 'N5905', 'N23184', 'N38783', 'N55897', 'N24686', 'N23784', 'N23254', 'N35172', 'N30345', 'N46309', 'N22617', 'N3541', 'N54752', 'N15761', 'N46258', 'N40356', 'N56209', 'N49030', 'N1914', 'N4912', 'N61623', 'N61006', 'N21519', 'N26179']"
U23711,['N4020'],"['N26262', 'N48705', 'N41172', 'N59673', 'N35847', 'N52409', 'N4754', 'N60992', 'N14592', 'N59385', 'N43386', 'N3344', 'N62894']"
U7882,[],"['N4912', 'N54300', 'N59981', 'N63538', 'N1914']"
U39407,"['N306', 'N871', 'N6007', 'N43043', 'N51566']","['N50372', 'N26179', 'N55897', 'N54752', 'N46258', 'N54300', 'N59981', 'N36181', 'N21519', 'N35172', 'N49030', 'N16344', 'N63538', 'N28382', 'N23184', 'N46309']"
U74153,['N49685'],[]
U37979,"['N42128', 'N20121', 'N41651', 'N2078', 'N10347']","['N4642', 'N21420']"
U70493,"['N29177', 'N28736', 'N28550', 'N653', 'N7938', 'N58782', 'N31151', 'N18106', 'N4830', 'N63837', 'N9680', 'N23493', 'N63726', 'N2805', 'N13351', 'N6734', 'N19630', 'N54090', 'N35753', 'N1167', 'N52593', 'N56665', 'N55365']","['N62838', 'N24272', 'N27845', 'N54752', 'N5442', 'N4080', 'N26130', 'N55582', 'N43001', 'N38783']"
U90157,"['N45729', 'N55189', 'N20718', 'N5442', 'N4020']","['N24272', 'N41881']"
U9813,"['N29177', 'N28081', 'N2309', 'N57147', 'N32748', 'N6654', 'N25207', 'N5104', 'N7938', 'N814', 'N62555', 'N44579', 'N54300', 'N43068', 'N1071', 'N34694', 'N10417', 'N64777', 'N22519', 'N35829', 'N54936', 'N51112', 'N55189', 'N20575', 'N53531', 'N32199', 'N25889', 'N279', 'N38747', 'N44251', 'N4020', 'N51692', 'N2910', 'N36530', 'N3727', 'N42128', 'N37811', 'N14150', 'N25113', 'N30649', 'N58102', 'N871', 'N42137', 'N18094', 'N8331', 'N56446', 'N61388', 'N25699', 'N61880']",[]
U11593,[],['N13930']
U13837,"['N46256', 'N6007', 'N7242', 'N47508', 'N32544', 'N29857', 'N8448', 'N16344', 'N31978', 'N4593', 'N22397']","['N38337', 'N64228', 'N6056', 'N41387', 'N52294', 'N3841', 'N23008', 'N23547', 'N60105', 'N22442', 'N58271', 'N30475', 'N51187', 'N30518', 'N30870']"
U77748,"['N55189', 'N27612', 'N8448', 'N10417', 'N64554', 'N55582', 'N15023', 'N48068', 'N41298']","['N17416', 'N47933', 'N48350', 'N28324', 'N54300', 'N26130', 'N5370', 'N22549', 'N5905', 'N31679', 'N38783', 'N55897', 'N24686', 'N23784', 'N49685', 'N35921', 'N23254', 'N35172', 'N46309', 'N22617', 'N3541', 'N54752', 'N15761', 'N46258', 'N40356', 'N49030', 'N1914', 'N50372', 'N4912', 'N56278', 'N61623', 'N61006', 'N21519', 'N16344', 'N26179', 'N28382']"
U60129,['N50475'],"['N24686', 'N30998', 'N13930', 'N3697', 'N8957', 'N59981', 'N55204', 'N63538', 'N1914']"
U48050,"['N871', 'N26642']",['N41020']
U48447,"['N29177', 'N33154', 'N32544', 'N34937', 'N14114', 'N41244', 'N39192']","['N41020', 'N43519']"
U83475,"['N63726', 'N35607', 'N4147', 'N138']",[]
U76574,"['N45428', 'N23784']","['N44290', 'N30998', 'N13930', 'N103', 'N9139', 'N33964', 'N8957', 'N55204', 'N53585', 'N63538', 'N30518', 'N1914']"
U13652,"['N2580', 'N26130', 'N49040', 'N37370', 'N17387', 'N28088', 'N6464', 'N16317', 'N44251', 'N24939', 'N38143', 'N10347', 'N14644', 'N306', 'N14742', 'N40716', 'N6056', 'N19096', 'N18094', 'N28323', 'N8448', 'N16344', 'N41244', 'N9226']","['N26179', 'N25546', 'N8929', 'N30295', 'N45211', 'N31679', 'N12579', 'N61185', 'N38783']"
U65321,"['N41244', 'N52551']","['N4642', 'N21420']"
U60579,"['N64248', 'N16344', 'N60702']","['N62838', 'N24272', 'N27845', 'N25546', 'N5442', 'N55582']"
U11304,"['N1746', 'N962', 'N26760', 'N45428', 'N37694', 'N35847']","['N35847', 'N18406', 'N22320']"
U27440,"['N4661', 'N653', 'N1985', 'N56447', 'N44251', 'N4020', 'N21771', 'N37488', 'N31978', 'N60702', 'N48715', 'N32933', 'N14938', 'N15023']","['N4642', 'N21420', 'N14592', 'N103']"
U8135,"['N51112', 'N49904', 'N18094', 'N56399', 'N5742', 'N9226', 'N60587']",['N59673']
U81949,[],"['N4912', 'N3541', 'N61623', 'N5370', 'N23254', 'N59981', 'N16804', 'N63538', 'N1914']"
U39372,[],"['N13930', 'N53585', 'N55204', 'N30998']"
U33355,['N28983'],"['N36545', 'N26130', 'N14780', 'N31679', 'N23184', 'N38783', 'N12579', 'N7754', 'N27079', 'N35172', 'N279', 'N35671', 'N25471', 'N59390', 'N49279', 'N61185', 'N25546', 'N21519', 'N26179']"
U49508,"['N29177', 'N49731', 'N32312', 'N871', 'N55189', 'N20575', 'N52551', 'N32483', 'N48076', 'N18094', 'N26026', 'N42603', 'N56399', 'N564', 'N841', 'N7062', 'N61880']","['N41020', 'N32544']"
U59851,"['N55189', 'N56447', 'N27737', 'N47479', 'N64562', 'N41651', 'N44402', 'N10867']","['N41387', 'N59267', 'N34185', 'N29212', 'N16148']"
U59079,"['N37562', 'N62615', 'N35671', 'N48610', 'N19432', 'N39376', 'N31978', 'N55204', 'N59923']","['N26179', 'N61623', 'N8957', 'N5370', 'N59981', 'N35172', 'N50302', 'N63538']"
U62359,"['N54936', 'N49279', 'N61880']",[]
U438,['N42137'],"['N41172', 'N63538', 'N33964', 'N8957', 'N59981', 'N35172', 'N55204', 'N58410']"
U68214,"['N21503', 'N60991', 'N36699', 'N52420', 'N26580', 'N18106', 'N17387', 'N35255', 'N20575', 'N62714', 'N138', 'N43043', 'N24578', 'N26319', 'N26815', 'N64640', 'N44551', 'N32008', 'N37404', 'N26026', 'N54235', 'N60364', 'N42528', 'N36557', 'N25450', 'N54571', 'N38311', 'N64536', 'N10843', 'N32742', 'N64273', 'N8448', 'N16344', 'N27583', 'N38182', 'N26179']",['N32182']
U12158,[],"['N60992', 'N59673', 'N14592']"
U51186,"['N38309', 'N43043']","['N6056', 'N3841', 'N41020', 'N32544', 'N23547', 'N32182', 'N45422', 'N3344']"
U63935,"['N51991', 'N25582', 'N18167', 'N42691', 'N15670', 'N61108', 'N60029', 'N39697', 'N64248', 'N52889', 'N1539', 'N7422', 'N58232', 'N22519', 'N18845', 'N27922', 'N43263']","['N34185', 'N62318']"
U2442,[],['N57090']
U73647,"['N20286', 'N18094', 'N50963']","['N49279', 'N38783']"
U58097,"['N53052', 'N871', 'N32483', 'N26026', 'N8448', 'N30144']",['N4642']
U64432,"['N306', 'N60702', 'N871', 'N64536', 'N26130', 'N41881', 'N3500', 'N61388']","['N48707', 'N48487', 'N9621', 'N41934']"
U90977,"['N18951', 'N1603', 'N58580', 'N56518', 'N51187']","['N26639', 'N41387', 'N22442', 'N2823', 'N3344', 'N27101', 'N52294', 'N3841', 'N9139', 'N62563', 'N60186', 'N26262', 'N30475', 'N22215', 'N30518', 'N37793', 'N31395', 'N6056', 'N43587', 'N23824', 'N39949', 'N962', 'N60105', 'N14592', 'N261', 'N31978', 'N28327', 'N59761']"
U29068,"['N306', 'N53052', 'N41387', 'N53531', 'N64273', 'N60702', 'N39232']","['N62318', 'N59267', 'N1539', 'N29212', 'N31679', 'N24109']"
U12373,"['N49685', 'N20121']",[]
U59310,"['N64273', 'N20121']","['N34185', 'N62318', 'N1539']"
U5785,['N1539'],"['N29212', 'N496', 'N41387']"
U59546,[],"['N4642', 'N59385']"
U77108,"['N49685', 'N35671']",[]
U41301,"['N29177', 'N49279']","['N14780', 'N26179', 'N23184', 'N61185']"
U76902,[],"['N26262', 'N41172', 'N59673', 'N4754', 'N59385', 'N4642', 'N21420']"
U75522,"['N29177', 'N30822', 'N61997', 'N36766', 'N40912', 'N29857', 'N47087', 'N9226']","['N55275', 'N20793', 'N38311', 'N54752', 'N9621', 'N3841', 'N58264', 'N52312', 'N62750', 'N4754', 'N31679', 'N62894']"
U84072,"['N29177', 'N30295']","['N27789', 'N26262', 'N41172', 'N4754', 'N3589', 'N59385', 'N4642', 'N21712', 'N62894']"
U20887,"['N27320', 'N55189', 'N36530', 'N714', 'N22130', 'N20121']","['N6056', 'N45173', 'N41020', 'N32544', 'N32182', 'N60105', 'N9139', 'N31978', 'N30475', 'N33677', 'N3344']"
U82356,"['N53052', 'N64273']","['N44290', 'N18406', 'N2823', 'N16804', 'N3344', 'N9139', 'N7470', 'N25471', 'N49279', 'N30475', 'N16314', 'N50302', 'N43386', 'N43266', 'N49001', 'N13930', 'N103', 'N962', 'N60105', 'N27932', 'N31978', 'N24458']"
U13928,"['N3560', 'N60702']",[]
U70984,[],"['N12523', 'N30998', 'N3697', 'N55204']"
U63700,"['N29177', 'N9165', 'N4020', 'N63332', 'N40344', 'N26580', 'N42603', 'N62006', 'N42528', 'N21625']",['N261']
U89569,"['N306', 'N8448', 'N61249', 'N138']",['N12579']
U2829,"['N9680', 'N18321', 'N1843', 'N30450', 'N20121', 'N64474', 'N57789']","['N38294', 'N38311', 'N27737', 'N61829', 'N48487', 'N48707', 'N11930', 'N58656', 'N33828', 'N41934', 'N39369', 'N50484']"
U19633,"['N306', 'N9824', 'N45729', 'N62002', 'N37003', 'N8448', 'N58332', 'N60702', 'N48304']","['N29212', 'N41387']"
U56298,[],['N16920']
U41682,['N54571'],[]
U68226,['N22279'],['N53585']
U13589,"['N43671', 'N42528', 'N47508', 'N32182', 'N13927', 'N54522', 'N55582']",['N45422']
U66883,"['N19161', 'N1539', 'N17498']","['N29212', 'N41387']"
U82678,['N48715'],"['N12579', 'N50302', 'N8929', 'N25867', 'N7754', 'N36545', 'N27079', 'N59390', 'N49279', 'N21519', 'N35172', 'N14780', 'N279', 'N23184', 'N61185', 'N38783']"
U86893,"['N19435', 'N306', 'N39867', 'N871', 'N48699', 'N1843', 'N63332', 'N36530', 'N19429', 'N24530', 'N42128', 'N34694', 'N58580', 'N3500', 'N39118', 'N52411', 'N9226']",[]
U39414,[],['N59981']
U22164,"['N25113', 'N6056', 'N5792']","['N24111', 'N41020', 'N32544', 'N32182', 'N2823', 'N3344', 'N30518']"
U83638,"['N2309', 'N36526', 'N64777', 'N28088', 'N51705', 'N22101', 'N25949', 'N26262', 'N51061', 'N52551', 'N32483', 'N4020', 'N51692', 'N60622', 'N22558', 'N56011', 'N871', 'N29857', 'N8448', 'N38182']","['N11087', 'N6056', 'N22320', 'N61623', 'N52557', 'N3841', 'N41172', 'N59673', 'N4754', 'N60992', 'N14592', 'N59385', 'N43386', 'N3344']"
U8520,[],[]
U37878,['N35671'],"['N62318', 'N41387', 'N34185', 'N1539', 'N29212']"
U32525,"['N306', 'N53052', 'N1998', 'N53585']",['N55204']
U89343,"['N40716', 'N55897', 'N25207', 'N7242', 'N52551', 'N11116', 'N34649', 'N54522', 'N32573', 'N1603', 'N26928', 'N38118']","['N4912', 'N61623', 'N24686', 'N49685', 'N61006', 'N26179', 'N28382']"
U3883,"['N13136', 'N36526', 'N38629', 'N44423', 'N13927', 'N48914', 'N57510', 'N9824', 'N11539', 'N55189', 'N25090', 'N787', 'N21815', 'N36091', 'N51741', 'N32008', 'N5629', 'N38747', 'N48076', 'N59742', 'N46978', 'N45355', 'N40716', 'N46063', 'N44402', 'N13935']","['N33677', 'N12029', 'N14592', 'N37793']"
U62982,[],"['N4912', 'N49685', 'N25471', 'N49279', 'N1914']"
U28678,"['N33677', 'N63837']","['N26262', 'N44290', 'N39949', 'N13930', 'N49955', 'N62563', 'N12029', 'N14592', 'N16804', 'N3344', 'N59761']"
U58072,['N871'],"['N8957', 'N5370', 'N16804', 'N24686', 'N3841', 'N23254', 'N35172', 'N55204', 'N22617', 'N3541', 'N15761', 'N63538', 'N1914', 'N50372', 'N61623', 'N61006', 'N59981', 'N17140', 'N26179']"
U68923,"['N38747', 'N4020', 'N61249', 'N36530', 'N60702', 'N61388', 'N770']","['N62318', 'N41387', 'N34185', 'N1539', 'N29212']"
U8989,"['N53052', 'N770']",['N12029']
U66714,[],"['N62318', 'N41387', 'N34185', 'N1539', 'N29212', 'N31679']"
U77555,"['N29177', 'N871', 'N4020', 'N64536', 'N22279', 'N35560', 'N20286', 'N6115', 'N5905', 'N61388', 'N46978', 'N46928']","['N43266', 'N32182', 'N38309', 'N31978', 'N30475', 'N45422', 'N3344']"
U47189,"['N33154', 'N60702', 'N52551', 'N18094', 'N51705', 'N37811']",['N60992']
U58517,[],['N62563']
U4830,"['N28550', 'N35671', 'N21358', 'N1985', 'N32483', 'N28311', 'N36530', 'N28088', 'N18094', 'N14114', 'N57400', 'N37748', 'N60702', 'N14349', 'N15018', 'N38118', 'N43512']","['N34185', 'N62318', 'N1539']"
U80363,"['N40716', 'N53531', 'N26319', 'N46795', 'N26179']","['N2046', 'N44290', 'N21701', 'N3841', 'N59673', 'N43386', 'N3589', 'N33831', 'N14592', 'N4642', 'N21420', 'N23184', 'N21712', 'N62894']"
U16012,"['N43955', 'N11700', 'N52551', 'N52875', 'N26026', 'N28088', 'N38668']",[]
U64624,"['N30765', 'N60702', 'N63855', 'N48497', 'N20575', 'N58264', 'N28088', 'N6464', 'N13968', 'N64955', 'N48699', 'N28879', 'N14349', 'N24094', 'N2078', 'N63180', 'N14742', 'N59762', 'N40716', 'N23239', 'N61388', 'N26179']","['N26262', 'N22320', 'N41172', 'N52557', 'N3841', 'N59673', 'N4754', 'N60992', 'N14592', 'N59385', 'N43386']"
U38043,"['N25677', 'N47479', 'N36530', 'N41881', 'N57972', 'N61185']","['N24272', 'N27845', 'N5442', 'N36545', 'N25471', 'N26179']"
U74612,"['N49731', 'N22455', 'N36754', 'N40508', 'N55189', 'N13930', 'N48076', 'N138', 'N28088', 'N64273', 'N51705', 'N12367', 'N8448', 'N41244', 'N43263']","['N53585', 'N30518']"
